image,panel_id,x,y,z
DJI_20220410133819_0332_T_JPG.rf.e510f86681dc70266916588ff5c697b9.jpg,2,0.1019,-0.0309,0.2196
DJI_20220410133819_0332_T_JPG.rf.e510f86681dc70266916588ff5c697b9.jpg,3,-0.0564,0.0135,0.3922
DJI_20220410133819_0332_T_JPG.rf.e510f86681dc70266916588ff5c697b9.jpg,4,0.1023,0.0106,0.2196
DJI_20220410133819_0332_T_JPG.rf.e510f86681dc70266916588ff5c697b9.jpg,5,-0.0279,0.0426,0.1843
DJI_20220410133819_0332_T_JPG.rf.e510f86681dc70266916588ff5c697b9.jpg,6,0.1959,0.0999,0.4235
DJI_20220410133819_0332_T_JPG.rf.e510f86681dc70266916588ff5c697b9.jpg,7,0.0895,-0.0631,0.1922
DJI_20220410133819_0332_T_JPG.rf.e510f86681dc70266916588ff5c697b9.jpg,8,-0.0528,-0.1261,0.3843
DJI_20220410133819_0332_T_JPG.rf.e510f86681dc70266916588ff5c697b9.jpg,9,-0.088,0.2149,0.5804
DJI_20220410133819_0332_T_JPG.rf.e510f86681dc70266916588ff5c697b9.jpg,10,0.2358,0.1928,0.5098
DJI_20220410133822_0333_T_JPG.rf.39d2c22aab262a1f21ff90c253996229.jpg,1,0.1228,-0.0612,0.2627
DJI_20220410133822_0333_T_JPG.rf.39d2c22aab262a1f21ff90c253996229.jpg,2,-0.0562,-0.1527,0.4039
DJI_20220410133822_0333_T_JPG.rf.39d2c22aab262a1f21ff90c253996229.jpg,3,0.1997,-0.1596,0.4275
DJI_20220410133822_0333_T_JPG.rf.39d2c22aab262a1f21ff90c253996229.jpg,4,-0.0367,-0.0135,0.2471
DJI_20220410133822_0333_T_JPG.rf.39d2c22aab262a1f21ff90c253996229.jpg,5,0.1132,-0.011,0.2431
DJI_20220410133822_0333_T_JPG.rf.39d2c22aab262a1f21ff90c253996229.jpg,6,-0.0426,0.0385,0.2902
DJI_20220410133822_0333_T_JPG.rf.39d2c22aab262a1f21ff90c253996229.jpg,7,0.1542,0.049,0.3333
DJI_20220410133822_0333_T_JPG.rf.39d2c22aab262a1f21ff90c253996229.jpg,8,-0.066,0.1408,0.4353
DJI_20220410133822_0333_T_JPG.rf.39d2c22aab262a1f21ff90c253996229.jpg,9,0.191,0.137,0.4157
DJI_20220410133822_0333_T_JPG.rf.39d2c22aab262a1f21ff90c253996229.jpg,10,-0.07,-0.1145,0.4667
DJI_20220410133825_0334_T_JPG.rf.fa78386488089a24c17628250bb14df5.jpg,1,-0.0793,-0.0809,0.5176
DJI_20220410133825_0334_T_JPG.rf.fa78386488089a24c17628250bb14df5.jpg,2,0.1589,-0.0506,0.3412
DJI_20220410133825_0334_T_JPG.rf.fa78386488089a24c17628250bb14df5.jpg,3,-0.0132,0.003,0.0863
DJI_20220410133825_0334_T_JPG.rf.fa78386488089a24c17628250bb14df5.jpg,4,0.1438,0.0131,0.3098
DJI_20220410133825_0334_T_JPG.rf.fa78386488089a24c17628250bb14df5.jpg,5,-0.0425,0.0613,0.2745
DJI_20220410133825_0334_T_JPG.rf.fa78386488089a24c17628250bb14df5.jpg,6,-0.0582,-0.1337,0.3961
DJI_20220410133825_0334_T_JPG.rf.fa78386488089a24c17628250bb14df5.jpg,7,0.1699,0.0847,0.3686
DJI_20220410133825_0334_T_JPG.rf.fa78386488089a24c17628250bb14df5.jpg,8,0.0822,-0.0587,0.1765
DJI_20220410133825_0334_T_JPG.rf.fa78386488089a24c17628250bb14df5.jpg,9,-0.0751,0.1743,0.4667
DJI_20220410133825_0334_T_JPG.rf.fa78386488089a24c17628250bb14df5.jpg,10,0.1771,0.1459,0.3843
DJI_20220410133828_0335_T_JPG.rf.ad2a18f3343d0b57a783d89d0bef008e.jpg,1,0.1019,-0.0535,0.2196
DJI_20220410133828_0335_T_JPG.rf.ad2a18f3343d0b57a783d89d0bef008e.jpg,2,0.1383,-0.1132,0.298
DJI_20220410133828_0335_T_JPG.rf.ad2a18f3343d0b57a783d89d0bef008e.jpg,3,-0.0132,-0.0054,0.0863
DJI_20220410133828_0335_T_JPG.rf.ad2a18f3343d0b57a783d89d0bef008e.jpg,4,0.0291,-0.0034,0.0627
DJI_20220410133828_0335_T_JPG.rf.ad2a18f3343d0b57a783d89d0bef008e.jpg,5,-0.0582,0.0466,0.3725
DJI_20220410133828_0335_T_JPG.rf.ad2a18f3343d0b57a783d89d0bef008e.jpg,6,0.0739,0.0226,0.1608
DJI_20220410133828_0335_T_JPG.rf.ad2a18f3343d0b57a783d89d0bef008e.jpg,7,-0.0499,0.0988,0.3098
DJI_20220410133828_0335_T_JPG.rf.ad2a18f3343d0b57a783d89d0bef008e.jpg,8,0.088,0.0628,0.1922
DJI_20220410133828_0335_T_JPG.rf.ad2a18f3343d0b57a783d89d0bef008e.jpg,9,-0.0565,-0.1449,0.3725
DJI_20220410133828_0335_T_JPG.rf.ad2a18f3343d0b57a783d89d0bef008e.jpg,10,-0.0048,-0.008,0.0314
DJI_20220410133831_0336_T_JPG.rf.96c77818993ffb5b5dc40875a4e0670e.jpg,1,-0.0594,-0.0582,0.3843
DJI_20220410133831_0336_T_JPG.rf.96c77818993ffb5b5dc40875a4e0670e.jpg,2,0.0649,-0.0201,0.1412
DJI_20220410133831_0336_T_JPG.rf.96c77818993ffb5b5dc40875a4e0670e.jpg,3,-0.0362,0.0083,0.2314
DJI_20220410133831_0336_T_JPG.rf.96c77818993ffb5b5dc40875a4e0670e.jpg,4,0.0862,0.0091,0.1882
DJI_20220410133831_0336_T_JPG.rf.96c77818993ffb5b5dc40875a4e0670e.jpg,5,-0.0263,0.0385,0.1686
DJI_20220410133831_0336_T_JPG.rf.96c77818993ffb5b5dc40875a4e0670e.jpg,6,0.068,0.0356,0.149
DJI_20220410133831_0336_T_JPG.rf.96c77818993ffb5b5dc40875a4e0670e.jpg,7,-0.0606,-0.1325,0.4
DJI_20220410133831_0336_T_JPG.rf.96c77818993ffb5b5dc40875a4e0670e.jpg,8,0.0633,-0.0453,0.1373
DJI_20220410133831_0336_T_JPG.rf.96c77818993ffb5b5dc40875a4e0670e.jpg,9,-0.05,0.1157,0.3137
DJI_20220410133831_0336_T_JPG.rf.96c77818993ffb5b5dc40875a4e0670e.jpg,10,0.1908,0.1567,0.4196
DJI_20220410133840_0339_T_JPG.rf.69b0797b900abe65d36cd4c2cb001eb1.jpg,1,-0.0107,-0.0163,0.0667
DJI_20220410133840_0339_T_JPG.rf.69b0797b900abe65d36cd4c2cb001eb1.jpg,2,0.1027,-0.0513,0.2235
DJI_20220410133840_0339_T_JPG.rf.69b0797b900abe65d36cd4c2cb001eb1.jpg,3,-0.0795,-0.1884,0.4941
DJI_20220410133840_0339_T_JPG.rf.69b0797b900abe65d36cd4c2cb001eb1.jpg,4,0.2612,-0.2147,0.5725
DJI_20220410133840_0339_T_JPG.rf.69b0797b900abe65d36cd4c2cb001eb1.jpg,5,-0.0225,-0.0077,0.1412
DJI_20220410133840_0339_T_JPG.rf.69b0797b900abe65d36cd4c2cb001eb1.jpg,6,0.14,-0.0119,0.3059
DJI_20220410133840_0339_T_JPG.rf.69b0797b900abe65d36cd4c2cb001eb1.jpg,7,-0.0221,0.0191,0.1373
DJI_20220410133840_0339_T_JPG.rf.69b0797b900abe65d36cd4c2cb001eb1.jpg,8,0.2612,0.0832,0.5725
DJI_20220410133840_0339_T_JPG.rf.69b0797b900abe65d36cd4c2cb001eb1.jpg,9,-0.0367,0.0737,0.2235
DJI_20220410133840_0339_T_JPG.rf.69b0797b900abe65d36cd4c2cb001eb1.jpg,10,0.2497,0.1849,0.5529
DJI_20220410133857_0345_T_JPG.rf.275755d24c96d63090f7a09ac7c0f434.jpg,1,0.1432,-0.1529,0.6941
DJI_20220410133857_0345_T_JPG.rf.275755d24c96d63090f7a09ac7c0f434.jpg,2,-0.1692,-0.1083,0.5333
DJI_20220410133857_0345_T_JPG.rf.275755d24c96d63090f7a09ac7c0f434.jpg,3,0.1565,-0.2844,0.7647
DJI_20220410133857_0345_T_JPG.rf.275755d24c96d63090f7a09ac7c0f434.jpg,4,0.0554,-0.0079,0.2667
DJI_20220410133857_0345_T_JPG.rf.275755d24c96d63090f7a09ac7c0f434.jpg,5,-0.0961,-0.0033,0.3059
DJI_20220410133857_0345_T_JPG.rf.275755d24c96d63090f7a09ac7c0f434.jpg,6,-0.2313,-0.2607,0.7255
DJI_20220410133857_0345_T_JPG.rf.275755d24c96d63090f7a09ac7c0f434.jpg,7,0.0604,0.0465,0.2863
DJI_20220410133857_0345_T_JPG.rf.275755d24c96d63090f7a09ac7c0f434.jpg,8,-0.098,0.0578,0.3216
DJI_20220410133857_0345_T_JPG.rf.275755d24c96d63090f7a09ac7c0f434.jpg,9,0.1431,0.2224,0.6588
DJI_20220410133857_0345_T_JPG.rf.275755d24c96d63090f7a09ac7c0f434.jpg,10,-0.196,0.2231,0.6431
DJI_20220410133900_0346_T_JPG.rf.aec615569df95c879a1c95eed7f579e0.jpg,1,0.0862,-0.0367,0.4118
DJI_20220410133900_0346_T_JPG.rf.aec615569df95c879a1c95eed7f579e0.jpg,2,-0.1819,-0.0414,0.5765
DJI_20220410133900_0346_T_JPG.rf.aec615569df95c879a1c95eed7f579e0.jpg,3,0.0621,0.0304,0.2902
DJI_20220410133900_0346_T_JPG.rf.aec615569df95c879a1c95eed7f579e0.jpg,4,-0.1256,0.0499,0.4039
DJI_20220410133900_0346_T_JPG.rf.aec615569df95c879a1c95eed7f579e0.jpg,5,0.0698,0.0965,0.3216
DJI_20220410133900_0346_T_JPG.rf.aec615569df95c879a1c95eed7f579e0.jpg,6,-0.1146,0.1169,0.3686
DJI_20220410133900_0346_T_JPG.rf.aec615569df95c879a1c95eed7f579e0.jpg,7,0.0922,-0.1264,0.4471
DJI_20220410133900_0346_T_JPG.rf.aec615569df95c879a1c95eed7f579e0.jpg,8,-0.19,-0.1583,0.5961
DJI_20220410133903_0347_T_JPG.rf.30b55318418501e39dbcb178b91e4950.jpg,1,0.0709,-0.0592,0.3412
DJI_20220410133903_0347_T_JPG.rf.30b55318418501e39dbcb178b91e4950.jpg,2,-0.1646,-0.0787,0.5137
DJI_20220410133903_0347_T_JPG.rf.30b55318418501e39dbcb178b91e4950.jpg,3,0.1149,0.0112,0.5529
DJI_20220410133903_0347_T_JPG.rf.30b55318418501e39dbcb178b91e4950.jpg,4,-0.1045,0.0129,0.3294
DJI_20220410133903_0347_T_JPG.rf.30b55318418501e39dbcb178b91e4950.jpg,5,0.1541,-0.2624,0.7529
DJI_20220410133903_0347_T_JPG.rf.30b55318418501e39dbcb178b91e4950.jpg,6,0.0739,0.0733,0.3451
DJI_20220410133903_0347_T_JPG.rf.30b55318418501e39dbcb178b91e4950.jpg,7,-0.211,-0.2224,0.6588
DJI_20220410133903_0347_T_JPG.rf.30b55318418501e39dbcb178b91e4950.jpg,8,-0.1121,0.0831,0.3569
DJI_20220410133903_0347_T_JPG.rf.30b55318418501e39dbcb178b91e4950.jpg,9,0.1424,0.238,0.651
DJI_20220410133903_0347_T_JPG.rf.30b55318418501e39dbcb178b91e4950.jpg,10,-0.1573,0.1905,0.5059
DJI_20220410133906_0348_T_JPG.rf.34e4f4cb9687a8271b026c35f247c86a.jpg,1,-0.1193,-0.0879,0.3725
DJI_20220410133906_0348_T_JPG.rf.34e4f4cb9687a8271b026c35f247c86a.jpg,2,-0.2207,-0.2548,0.6824
DJI_20220410133906_0348_T_JPG.rf.34e4f4cb9687a8271b026c35f247c86a.jpg,3,0.1254,-0.0389,0.6078
DJI_20220410133906_0348_T_JPG.rf.34e4f4cb9687a8271b026c35f247c86a.jpg,4,-0.1503,-0.0209,0.4784
DJI_20220410133906_0348_T_JPG.rf.34e4f4cb9687a8271b026c35f247c86a.jpg,5,0.11,0.0676,0.5216
DJI_20220410133906_0348_T_JPG.rf.34e4f4cb9687a8271b026c35f247c86a.jpg,6,-0.0833,0.0396,0.2667
DJI_20220410133906_0348_T_JPG.rf.34e4f4cb9687a8271b026c35f247c86a.jpg,7,0.0992,0.1502,0.4667
DJI_20220410133906_0348_T_JPG.rf.34e4f4cb9687a8271b026c35f247c86a.jpg,8,-0.1787,0.1923,0.5804
DJI_20220410133906_0348_T_JPG.rf.34e4f4cb9687a8271b026c35f247c86a.jpg,9,0.0,-0.0,0.0
DJI_20220410133906_0348_T_JPG.rf.34e4f4cb9687a8271b026c35f247c86a.jpg,10,0.1131,-0.1436,0.5569
DJI_20220410133909_0349_T_JPG.rf.5fd4718b060cc7febd549795b583913d.jpg,1,0.1322,-0.0926,0.651
DJI_20220410133909_0349_T_JPG.rf.5fd4718b060cc7febd549795b583913d.jpg,2,-0.1663,-0.0628,0.5216
DJI_20220410133909_0349_T_JPG.rf.5fd4718b060cc7febd549795b583913d.jpg,3,0.119,0.0286,0.5725
DJI_20220410133909_0349_T_JPG.rf.5fd4718b060cc7febd549795b583913d.jpg,4,-0.1324,0.0302,0.4196
DJI_20220410133909_0349_T_JPG.rf.5fd4718b060cc7febd549795b583913d.jpg,5,0.0788,0.0918,0.3765
DJI_20220410133909_0349_T_JPG.rf.5fd4718b060cc7febd549795b583913d.jpg,6,-0.1341,0.1146,0.4314
DJI_20220410133909_0349_T_JPG.rf.5fd4718b060cc7febd549795b583913d.jpg,7,0.1159,-0.1926,0.5843
DJI_20220410133909_0349_T_JPG.rf.5fd4718b060cc7febd549795b583913d.jpg,8,0.0727,0.1259,0.3373
DJI_20220410133909_0349_T_JPG.rf.5fd4718b060cc7febd549795b583913d.jpg,9,-0.0812,0.1103,0.2824
DJI_20220410133909_0349_T_JPG.rf.5fd4718b060cc7febd549795b583913d.jpg,10,-0.1776,-0.1699,0.549
DJI_20220410133912_0350_T_JPG.rf.d9674cef87529de1bac0c316002c4222.jpg,1,0.0179,-0.021,0.0902
DJI_20220410133912_0350_T_JPG.rf.d9674cef87529de1bac0c316002c4222.jpg,2,-0.2059,-0.1294,0.6275
DJI_20220410133912_0350_T_JPG.rf.d9674cef87529de1bac0c316002c4222.jpg,3,0.1289,-0.2456,0.6549
DJI_20220410133912_0350_T_JPG.rf.d9674cef87529de1bac0c316002c4222.jpg,4,-0.2572,-0.2827,0.7765
DJI_20220410133912_0350_T_JPG.rf.d9674cef87529de1bac0c316002c4222.jpg,5,0.1052,-0.0209,0.5137
DJI_20220410133912_0350_T_JPG.rf.d9674cef87529de1bac0c316002c4222.jpg,6,-0.0685,-0.004,0.2118
DJI_20220410133912_0350_T_JPG.rf.d9674cef87529de1bac0c316002c4222.jpg,7,0.0681,0.0493,0.3255
DJI_20220410133912_0350_T_JPG.rf.d9674cef87529de1bac0c316002c4222.jpg,8,-0.1363,0.0735,0.4235
DJI_20220410133912_0350_T_JPG.rf.d9674cef87529de1bac0c316002c4222.jpg,9,0.1343,0.2078,0.6275
DJI_20220410133912_0350_T_JPG.rf.d9674cef87529de1bac0c316002c4222.jpg,10,-0.177,0.1954,0.5608
DJI_20220410133915_0351_T_JPG.rf.a3143581e8cb76ed231787e59f5c65c0.jpg,1,0.0751,-0.0483,0.3725
DJI_20220410133915_0351_T_JPG.rf.a3143581e8cb76ed231787e59f5c65c0.jpg,2,-0.073,-0.0244,0.2235
DJI_20220410133915_0351_T_JPG.rf.a3143581e8cb76ed231787e59f5c65c0.jpg,3,0.0655,0.0189,0.3176
DJI_20220410133915_0351_T_JPG.rf.a3143581e8cb76ed231787e59f5c65c0.jpg,4,-0.0816,0.0204,0.251
DJI_20220410133915_0351_T_JPG.rf.a3143581e8cb76ed231787e59f5c65c0.jpg,5,0.0991,0.1157,0.4627
DJI_20220410133915_0351_T_JPG.rf.a3143581e8cb76ed231787e59f5c65c0.jpg,6,-0.0967,0.0835,0.302
DJI_20220410133915_0351_T_JPG.rf.a3143581e8cb76ed231787e59f5c65c0.jpg,7,0.0949,-0.1547,0.4784
DJI_20220410133915_0351_T_JPG.rf.a3143581e8cb76ed231787e59f5c65c0.jpg,8,0.0829,0.1441,0.3765
DJI_20220410133915_0351_T_JPG.rf.a3143581e8cb76ed231787e59f5c65c0.jpg,9,-0.1514,-0.135,0.4549
DJI_20220410133918_0352_T_JPG.rf.4da68793445306d6c807ecc136bc77f2.jpg,1,0.105,-0.1217,0.5333
DJI_20220410133918_0352_T_JPG.rf.4da68793445306d6c807ecc136bc77f2.jpg,2,-0.2114,-0.1281,0.6353
DJI_20220410133918_0352_T_JPG.rf.4da68793445306d6c807ecc136bc77f2.jpg,3,0.1337,-0.2567,0.6902
DJI_20220410133918_0352_T_JPG.rf.4da68793445306d6c807ecc136bc77f2.jpg,4,0.1028,-0.0183,0.5098
DJI_20220410133918_0352_T_JPG.rf.4da68793445306d6c807ecc136bc77f2.jpg,5,-0.1225,-0.1322,0.3647
DJI_20220410133918_0352_T_JPG.rf.4da68793445306d6c807ecc136bc77f2.jpg,6,-0.1892,-0.0063,0.5765
DJI_20220410133918_0352_T_JPG.rf.4da68793445306d6c807ecc136bc77f2.jpg,7,0.0771,0.0588,0.3765
DJI_20220410133918_0352_T_JPG.rf.4da68793445306d6c807ecc136bc77f2.jpg,8,-0.1421,0.0796,0.4392
DJI_20220410133918_0352_T_JPG.rf.4da68793445306d6c807ecc136bc77f2.jpg,9,0.1375,0.2219,0.6667
DJI_20220410133918_0352_T_JPG.rf.4da68793445306d6c807ecc136bc77f2.jpg,10,-0.1985,0.2169,0.6196
DJI_20220410133921_0353_T_JPG.rf.5c9beedcfd57f83c523cefb8d915113c.jpg,1,0.0508,-0.035,0.2667
DJI_20220410133921_0353_T_JPG.rf.5c9beedcfd57f83c523cefb8d915113c.jpg,2,-0.0975,-0.0317,0.2902
DJI_20220410133921_0353_T_JPG.rf.5c9beedcfd57f83c523cefb8d915113c.jpg,3,0.0689,0.0221,0.3529
DJI_20220410133921_0353_T_JPG.rf.5c9beedcfd57f83c523cefb8d915113c.jpg,4,-0.0879,0.0221,0.2667
DJI_20220410133921_0353_T_JPG.rf.5c9beedcfd57f83c523cefb8d915113c.jpg,5,0.0933,0.1189,0.4667
DJI_20220410133921_0353_T_JPG.rf.5c9beedcfd57f83c523cefb8d915113c.jpg,6,-0.1498,0.1269,0.4588
DJI_20220410133921_0353_T_JPG.rf.5c9beedcfd57f83c523cefb8d915113c.jpg,7,0.0884,0.1559,0.4039
DJI_20220410133921_0353_T_JPG.rf.5c9beedcfd57f83c523cefb8d915113c.jpg,8,0.0926,-0.1588,0.498
DJI_20220410133921_0353_T_JPG.rf.5c9beedcfd57f83c523cefb8d915113c.jpg,9,-0.094,-0.0827,0.2784
DJI_20220410133924_0354_T_JPG.rf.aa460f67582fcfb7cf2ce44b575421a2.jpg,1,0.105,-0.1253,0.5647
DJI_20220410133924_0354_T_JPG.rf.aa460f67582fcfb7cf2ce44b575421a2.jpg,2,0.1329,-0.2693,0.7333
DJI_20220410133924_0354_T_JPG.rf.aa460f67582fcfb7cf2ce44b575421a2.jpg,3,0.0704,-0.0116,0.3725
DJI_20220410133924_0354_T_JPG.rf.aa460f67582fcfb7cf2ce44b575421a2.jpg,4,-0.1201,-0.0017,0.3608
DJI_20220410133924_0354_T_JPG.rf.aa460f67582fcfb7cf2ce44b575421a2.jpg,5,0.0211,0.0175,0.1098
DJI_20220410133924_0354_T_JPG.rf.aa460f67582fcfb7cf2ce44b575421a2.jpg,6,-0.1177,0.0664,0.3569
DJI_20220410133924_0354_T_JPG.rf.aa460f67582fcfb7cf2ce44b575421a2.jpg,7,0.0826,0.1397,0.4196
DJI_20220410133924_0354_T_JPG.rf.aa460f67582fcfb7cf2ce44b575421a2.jpg,8,-0.1256,0.1347,0.3882
DJI_20220410133927_0355_T_JPG.rf.c7833af335f999249f19e4b081a8c60c.jpg,1,0.1051,-0.0719,0.5608
DJI_20220410133927_0355_T_JPG.rf.c7833af335f999249f19e4b081a8c60c.jpg,2,0.0344,0.0113,0.1804
DJI_20220410133927_0355_T_JPG.rf.c7833af335f999249f19e4b081a8c60c.jpg,3,0.059,0.0778,0.302
DJI_20220410133927_0355_T_JPG.rf.c7833af335f999249f19e4b081a8c60c.jpg,4,-0.0504,0.0421,0.1529
DJI_20220410133927_0355_T_JPG.rf.c7833af335f999249f19e4b081a8c60c.jpg,5,0.0595,-0.1043,0.3255
DJI_20220410133930_0356_T_JPG.rf.6b13417210eaa38cd3012152546904e5.jpg,1,0.0846,-0.1051,0.4706
DJI_20220410133930_0356_T_JPG.rf.6b13417210eaa38cd3012152546904e5.jpg,2,0.1146,-0.2405,0.6549
DJI_20220410133930_0356_T_JPG.rf.6b13417210eaa38cd3012152546904e5.jpg,3,0.076,-0.0149,0.4157
DJI_20220410133930_0356_T_JPG.rf.6b13417210eaa38cd3012152546904e5.jpg,4,0.0882,0.0743,0.4706
DJI_20220410133930_0356_T_JPG.rf.6b13417210eaa38cd3012152546904e5.jpg,5,0.0972,0.1673,0.5098
DJI_20220410133933_0357_T_JPG.rf.3fb307d5ad9bc2887345d0cb315a89bb.jpg,1,0.1047,-0.0743,0.5725
DJI_20220410133933_0357_T_JPG.rf.3fb307d5ad9bc2887345d0cb315a89bb.jpg,2,0.0583,0.0206,0.3216
DJI_20220410133933_0357_T_JPG.rf.3fb307d5ad9bc2887345d0cb315a89bb.jpg,3,0.0662,0.0893,0.3529
DJI_20220410133933_0357_T_JPG.rf.3fb307d5ad9bc2887345d0cb315a89bb.jpg,4,0.0574,0.1157,0.3059
DJI_20220410133933_0357_T_JPG.rf.3fb307d5ad9bc2887345d0cb315a89bb.jpg,5,0.1281,-0.2301,0.7255
DJI_20220410133936_0358_T_JPG.rf.4f5cd69d9d6694ddb0a563833367813e.jpg,1,0.1254,-0.1527,0.698
DJI_20220410133936_0358_T_JPG.rf.4f5cd69d9d6694ddb0a563833367813e.jpg,2,-0.1354,-0.0784,0.3922
DJI_20220410133936_0358_T_JPG.rf.4f5cd69d9d6694ddb0a563833367813e.jpg,3,0.1397,-0.2892,0.7843
DJI_20220410133936_0358_T_JPG.rf.4f5cd69d9d6694ddb0a563833367813e.jpg,4,0.0441,-0.008,0.2431
DJI_20220410133936_0358_T_JPG.rf.4f5cd69d9d6694ddb0a563833367813e.jpg,5,-0.2292,-0.2364,0.6549
DJI_20220410133936_0358_T_JPG.rf.4f5cd69d9d6694ddb0a563833367813e.jpg,6,0.0383,0.0328,0.2078
DJI_20220410133936_0358_T_JPG.rf.4f5cd69d9d6694ddb0a563833367813e.jpg,7,0.0897,0.1581,0.4706
DJI_20220410133939_0359_T_JPG.rf.004ea87295a789f96760da24226f0e97.jpg,1,0.0717,-0.0478,0.3922
DJI_20220410133939_0359_T_JPG.rf.004ea87295a789f96760da24226f0e97.jpg,2,-0.0917,-0.0267,0.2667
DJI_20220410133939_0359_T_JPG.rf.004ea87295a789f96760da24226f0e97.jpg,3,0.0419,0.016,0.2275
DJI_20220410133939_0359_T_JPG.rf.004ea87295a789f96760da24226f0e97.jpg,4,-0.0971,0.0259,0.2863
DJI_20220410133939_0359_T_JPG.rf.004ea87295a789f96760da24226f0e97.jpg,5,0.0675,0.0931,0.3569
DJI_20220410133939_0359_T_JPG.rf.004ea87295a789f96760da24226f0e97.jpg,6,0.0629,0.0953,0.2471
DJI_20220410133939_0359_T_JPG.rf.004ea87295a789f96760da24226f0e97.jpg,7,0.0648,-0.1127,0.3608
DJI_20220410133939_0359_T_JPG.rf.004ea87295a789f96760da24226f0e97.jpg,8,-0.1815,-0.1535,0.5255
DJI_20220410133942_0360_T_JPG.rf.ca410ba1e0f0fd149f09cfafa3cfea42.jpg,1,0.1134,-0.1322,0.6314
DJI_20220410133942_0360_T_JPG.rf.ca410ba1e0f0fd149f09cfafa3cfea42.jpg,2,-0.1194,-0.0654,0.349
DJI_20220410133942_0360_T_JPG.rf.ca410ba1e0f0fd149f09cfafa3cfea42.jpg,3,0.0689,-0.0089,0.3804
DJI_20220410133942_0360_T_JPG.rf.ca410ba1e0f0fd149f09cfafa3cfea42.jpg,4,0.1274,-0.2604,0.7216
DJI_20220410133942_0360_T_JPG.rf.ca410ba1e0f0fd149f09cfafa3cfea42.jpg,5,-0.1734,0.0,0.5137
DJI_20220410133942_0360_T_JPG.rf.ca410ba1e0f0fd149f09cfafa3cfea42.jpg,6,-0.1991,-0.2036,0.5765
DJI_20220410133942_0360_T_JPG.rf.ca410ba1e0f0fd149f09cfafa3cfea42.jpg,7,0.0627,0.0574,0.3373
DJI_20220410133942_0360_T_JPG.rf.ca410ba1e0f0fd149f09cfafa3cfea42.jpg,8,-0.1062,0.0606,0.3176
DJI_20220410133942_0360_T_JPG.rf.ca410ba1e0f0fd149f09cfafa3cfea42.jpg,9,0.1001,0.1803,0.5294
DJI_20220410133942_0360_T_JPG.rf.ca410ba1e0f0fd149f09cfafa3cfea42.jpg,10,-0.1214,0.1276,0.3647
DJI_20220410133945_0361_T_JPG.rf.c81b1aad677dd5a11ee5c515b9b07c3c.jpg,1,0.091,-0.0588,0.502
DJI_20220410133945_0361_T_JPG.rf.c81b1aad677dd5a11ee5c515b9b07c3c.jpg,2,-0.1167,-0.0325,0.3412
DJI_20220410133945_0361_T_JPG.rf.c81b1aad677dd5a11ee5c515b9b07c3c.jpg,3,0.0571,0.0223,0.3098
DJI_20220410133945_0361_T_JPG.rf.c81b1aad677dd5a11ee5c515b9b07c3c.jpg,4,-0.0931,0.0257,0.2745
DJI_20220410133945_0361_T_JPG.rf.c81b1aad677dd5a11ee5c515b9b07c3c.jpg,5,0.0934,0.1292,0.498
DJI_20220410133945_0361_T_JPG.rf.c81b1aad677dd5a11ee5c515b9b07c3c.jpg,6,-0.0826,0.0695,0.2471
DJI_20220410133945_0361_T_JPG.rf.c81b1aad677dd5a11ee5c515b9b07c3c.jpg,7,0.088,0.1246,0.3255
DJI_20220410133945_0361_T_JPG.rf.c81b1aad677dd5a11ee5c515b9b07c3c.jpg,8,0.0988,-0.1729,0.5647
DJI_20220410133945_0361_T_JPG.rf.c81b1aad677dd5a11ee5c515b9b07c3c.jpg,9,-0.1679,-0.1368,0.4863
DJI_20220410133951_0363_T_JPG.rf.bfe29810aa957ad9e1c98873f1fb1c18.jpg,1,0.0483,-0.0292,0.2667
DJI_20220410133951_0363_T_JPG.rf.bfe29810aa957ad9e1c98873f1fb1c18.jpg,2,-0.1011,-0.0254,0.2902
DJI_20220410133951_0363_T_JPG.rf.bfe29810aa957ad9e1c98873f1fb1c18.jpg,3,0.0665,0.0287,0.3608
DJI_20220410133951_0363_T_JPG.rf.bfe29810aa957ad9e1c98873f1fb1c18.jpg,4,-0.0903,0.0271,0.2627
DJI_20220410133951_0363_T_JPG.rf.bfe29810aa957ad9e1c98873f1fb1c18.jpg,5,0.0608,0.0869,0.3216
DJI_20220410133951_0363_T_JPG.rf.bfe29810aa957ad9e1c98873f1fb1c18.jpg,6,-0.0939,0.0794,0.2745
DJI_20220410133951_0363_T_JPG.rf.bfe29810aa957ad9e1c98873f1fb1c18.jpg,7,0.1004,-0.1661,0.5686
DJI_20220410133951_0363_T_JPG.rf.bfe29810aa957ad9e1c98873f1fb1c18.jpg,8,-0.0882,-0.0686,0.251
DJI_20220410133954_0364_T_JPG.rf.dde4868e70a693dc095082576eae0d12.jpg,1,0.1115,-0.1266,0.6431
DJI_20220410133954_0364_T_JPG.rf.dde4868e70a693dc095082576eae0d12.jpg,2,-0.2145,-0.1068,0.6157
DJI_20220410133954_0364_T_JPG.rf.dde4868e70a693dc095082576eae0d12.jpg,3,0.0364,-0.0019,0.2078
DJI_20220410133954_0364_T_JPG.rf.dde4868e70a693dc095082576eae0d12.jpg,4,-0.117,0.0047,0.3373
DJI_20220410133954_0364_T_JPG.rf.dde4868e70a693dc095082576eae0d12.jpg,5,0.1115,-0.2333,0.6667
